Acres_burned,Fire_cause,FireDiscoveryDateTime,FireOutDateTime,IncidentName,Latitude,Longitude,County,Country,State,Fire_duration,Month,Month_name
0,Undetermined,2021/07/20 16:37:00+00,2021/07/22 21:36:00+00,Lone Duck,43.56286,-119.8834,Harney,US,OR,2,7,Jul
1,Lightning,2021/08/02 21:42:19+00,2021/08/05 19:39:00+00,0724 PR,44.49796,-120.7148,Crook,US,OR,3,8,Aug
189,Lightning,2021/08/01 02:12:00+00,2021/08/03 18:00:00+00,HANNA,43.97546,-116.6012,Gem,US,ID,3,8,Aug
48,Cause not found,2021/08/04 05:23:00+00,2021/08/23 23:44:00+00,SHORT,47.98946,-119.1348,Douglas,US,WA,20,8,Aug
20,Lightning,2021/08/03 03:17:00+00,2021/08/25 21:59:59+00,Mcginnis,42.85819,-123.1295,Douglas,US,OR,23,8,Aug
18,Lightning,2021/07/17 00:30:00+00,2021/08/04 14:00:00+00,Whitney Creek,46.61949,-104.9824,Prairie,US,MT,19,7,Jul
37,Equipment,2021/07/27 20:41:00+00,2021/07/28 00:59:59+00,Parson - Wibaux,47.209,-104.235,Wibaux,US,MT,0,7,Jul
7,Lightning,2021/07/22 23:08:00+00,2021/08/04 14:00:00+00,Tobin,45.54683,-105.9301,Powder River,US,MT,13,7,Jul
1,Lightning,2021/06/22 16:52:09+00,2021/06/25 20:55:00+00,WILLOW,41.98509,-121.0702,Modoc,US,CA,3,6,Jun
8,Other Human Cause,2021/07/26 20:45:59+00,2021/08/04 20:00:53+00,INDIAN CREEK,44.21021,-106.2912,Johnson,US,WY,9,7,Jul
0,Undetermined,2021/07/11 21:49:59+00,2021/07/14 20:19:59+00,Tooms,39.71997,-120.9976,Plumas,US,CA,3,7,Jul
50,Lightning,2021/07/17 21:27:59+00,2021/08/05 17:46:26+00,East Toe,37.18662,-108.8108,Montezuma,US,CO,19,7,Jul
15,Equipment,2021/08/03 17:44:00+00,2021/08/04 19:56:00+00,West Lake,46.12181,-116.5036,Idaho,US,ID,1,8,Aug
12,Lightning,2021/07/19 20:13:00+00,2021/08/12 21:00:00+00,Renegade Creek,38.97959,-109.1377,Grand,US,UT,24,7,Jul
10,Cause not found,2021/08/04 15:01:26+00,2021/08/07 14:16:59+00,Rattlesnake,45.43567,-115.6366,Idaho,US,ID,3,8,Aug
1,Utilities,2021/08/03 18:55:02+00,2021/08/11 17:56:00+00,Clancy Creek,46.36892,-112.1106,Jefferson,US,MT,8,8,Aug
201,Other Natural Cause,2021/08/04 20:35:59+00,2021/09/01 14:00:00+00,Leaf Rock,45.20204,-106.8389,Big Horn,US,MT,28,8,Aug
0,Lightning,2021/08/01 22:59:00+00,2021/08/07 19:57:59+00,Slash Face,46.59545,-116.3281,Clearwater,US,ID,6,8,Aug
1,Cause not found,2021/07/27 09:29:53+00,2021/08/13 00:49:59+00,Way,43.66544,-122.4212,Lane,US,OR,17,7,Jul
18,Lightning,2021/07/17 12:00:00+00,2021/07/17 20:00:00+00,Fork,46.58394,-104.319,Fallon,US,MT,0,7,Jul
31,Cause not found,2021/08/02 03:36:00+00,2021/08/25 21:59:59+00,Turkey Creek,42.87225,-123.2325,Douglas,US,OR,24,8,Aug
2,Lightning,2021/08/02 00:40:00+00,2021/09/15 00:00:00+00,Hill Fire,42.90123,-123.2313,Lane,US,OR,44,8,Aug
14,Cause not found,2021/06/27 00:27:00+00,2021/07/24 16:55:00+00,Cooks,42.55122,-121.4178,Klamath,US,OR,28,6,Jun
0,Lightning,2021/08/04 19:19:58+00,2021/08/05 22:02:59+00,LOST CREEK 2,42.321833,-105.450667,Converse,US,WY,1,8,Aug
1,Other Human Cause,2021/08/02 22:47:59+00,2021/08/07 15:59:59+00,Hwy 463 Inc 405,45.2384,-107.5131,Big Horn,US,MT,5,8,Aug
25,Undetermined,2021/07/07 22:15:59+00,2021/08/03 18:30:00+00,PINE,37.40583,-118.6422,Inyo,US,CA,27,7,Jul
834,Other Natural Cause,2021/08/04 19:57:59+00,2021/08/20 14:00:00+00,Bradshaw,45.06841,-105.9795,Powder River,US,MT,16,8,Aug
967,Lightning,2021/07/22 06:12:00+00,2021/08/28 22:15:59+00,Nation River,65.33426,-141.6007,Southeast Fairbanks,US,AK,38,7,Jul
3,Lightning,2021/07/18 03:01:59+00,2021/07/18 06:59:59+00,Red Butte Creek - Fallon,46.36594,-104.2989,Fallon,US,MT,0,7,Jul
517,Lightning,2021/08/05 02:03:00+00,2021/08/20 16:46:00+00,MUD SPRINGS,43.90783,-118.1597,Malheur,US,OR,16,8,Aug
12,Lightning,2021/08/04 23:56:26+00,2021/08/07 20:00:00+00,Kneebone,43.23824,-103.001,Fall River,US,SD,3,8,Aug
0,Lightning,2021/08/01 21:35:00+00,2021/08/07 20:45:59+00,Two Strikes,46.59541,-116.3957,Clearwater,US,ID,6,8,Aug
0,Lightning,2021/08/02 01:14:00+00,2021/08/07 20:45:59+00,North Teakean,46.6039,-116.3717,Clearwater,US,ID,6,8,Aug
0,Railroad,2021/07/17 22:15:59+00,2021/07/18 00:59:59+00,Rail - Fallon,46.35494,-104.228,Fallon,US,MT,0,7,Jul
26,Other Human Cause,2021/08/02 19:57:00+00,2021/08/06 18:59:59+00,MM66 HWY55,43.93944,-116.19,Boise,US,ID,4,8,Aug
0,Lightning,2021/07/10 16:23:42+00,2021/07/15 21:00:00+00,Ghost Canyon,43.84879,-103.3686,Custer,US,SD,5,7,Jul
1,Lightning,2021/07/29 20:48:00+00,2021/08/02 00:56:00+00,GREENS,35.55198,-115.5392,San Bernardino,US,CA,3,7,Jul
5,Lightning,2021/07/01 01:05:26+00,2021/07/15 00:00:00+00,0448 PR,44.44122,-119.9283,Wheeler,US,OR,14,7,Jul
16,Utilities,2021/07/28 20:35:00+00,2021/08/03 19:23:00+00,Smoke Hole Rd,38.890556,-79.241389,Pendleton,US,WV,6,7,Jul
0,Equipment,2021/08/02 18:41:00+00,2021/08/12 20:29:59+00,Devils Corral,42.60387,-114.3597,Jerome,US,ID,10,8,Aug
0,Equipment,2021/08/02 19:34:59+00,2021/08/12 21:00:00+00,Devils Corral 2,42.61308,-114.362,Jerome,US,ID,10,8,Aug
7,Cause not found,2021/07/31 00:20:59+00,2021/08/23 22:05:00+00,Figure 4,36.9512,-113.8319,Mohave,US,AZ,24,7,Jul
0,Cause not found,2021/07/29 21:01:50+00,2021/08/06 18:36:59+00,Mudd Creek,45.88659,-113.3483,Deer Lodge,US,MT,8,7,Jul
1,Cause not found,2021/07/30 23:14:06+00,2021/08/10 18:30:00+00,SPRINGTIME,40.50822,-123.2634,Trinity,US,CA,11,7,Jul
694,Lightning,2021/08/05 01:55:00+00,2021/08/20 16:44:00+00,MM 206,43.78682,-117.8472,Malheur,US,OR,16,8,Aug
7,Cause not found,2021/07/30 19:39:00+00,2021/07/30 20:45:00+00,Ingram 2,25.3227,-80.73586,Miami-Dade,US,FL,0,7,Jul
214,Lightning,2021/07/25 17:11:00+00,2021/08/18 14:00:00+00,Rustler,45.65122,-104.1812,Carter,US,MT,24,7,Jul
27,Lightning,2021/07/26 21:39:00+00,2021/09/20 18:20:59+00,Crystal Lake,46.7734,-109.496083,Fergus,US,MT,56,7,Jul
0,Other Human Cause,2021/07/25 06:00:43+00,2021/07/25 23:42:00+00,Berne Road,48.36127,-114.1453,Flathead,US,MT,1,7,Jul
0,Equipment,2021/07/21 22:11:00+00,2021/07/22 21:00:00+00,Swather,44.46894,-103.7393,Lawrence,US,SD,1,7,Jul
2,Equipment,2021/07/25 21:36:13+00,2021/07/31 22:27:00+00,Jensen Road,48.35307,-114.1455,Flathead,US,MT,6,7,Jul
23,Cause not found,2021/07/26 22:01:00+00,2021/08/06 15:10:00+00,Upper Mirror,44.56478,-104.0365,Lawrence,US,SD,11,7,Jul
1,Cause not found,2021/07/21 02:35:00+00,2021/07/23 23:40:00+00,Trapper Creek - 2221,43.55819,-119.876,Grant,US,OR,3,7,Jul
0,Lightning,2021/07/21 21:43:00+00,2021/07/23 14:08:00+00,Bar X,39.403,-109.0738,Grand,US,UT,2,7,Jul
13,Lightning,2021/07/22 17:29:59+00,2021/07/23 17:51:59+00,One O One,47.50961,-103.9949,McKenzie,US,ND,1,7,Jul
4,Cause not found,2021/07/24 22:02:59+00,2021/08/08 21:00:00+00,ROCK CREEK,41.97395,-110.8774,Lincoln,US,WY,15,7,Jul
0,Cause not found,2021/07/20 17:03:32+00,2021/08/29 21:59:59+00,ARNOT ,38.42667,-119.7827,Alpine,US,CA,40,7,Jul
0,Lightning,2021/07/23 21:39:00+00,2021/07/25 17:25:00+00,Copper,41.02104,-114.0769,Box Elder,US,UT,2,7,Jul
64,Cause not found,2021/07/19 00:10:00+00,2021/09/22 19:54:00+00,SWAMP WELLS TRAIL 0610 NE,43.84858,-121.2159,Deschutes,US,OR,66,7,Jul
955,Equipment,2021/07/20 20:27:00+00,2021/07/21 00:59:59+00,Deep Creek CA,44.37219,-101.0209,Haakon,US,SD,0,7,Jul
0,Camping,2021/07/21 02:28:01+00,2021/07/26 21:45:00+00,Lizard,34.50354,-119.8766,Santa Barbara,US,CA,6,7,Jul
2,Undetermined,2021/07/28 00:13:00+00,2021/08/04 23:10:00+00,Valley,39.58176,-120.0187,Sierra,US,CA,8,7,Jul
0,Lightning,2021/07/12 23:28:00+00,2021/07/20 19:12:00+00,Emery,43.12774,-121.0642,Lake,US,OR,8,7,Jul
23,Lightning,2021/08/05 22:01:00+00,2021/09/10 15:00:00+00,GARRETT,42.16103,-105.6045,Albany,US,WY,36,8,Aug
7,Lightning,2021/08/02 01:02:59+00,2021/09/15 00:00:00+00,Spring,42.88668,-123.1743,Lane,US,OR,44,8,Aug
1305,Lightning,2021/08/04 23:08:00+00,2021/08/17 00:00:00+00,Clover Creek,42.66129,-115.5192,Owyhee,US,ID,12,8,Aug
7,Lightning,2021/08/02 03:06:00+00,2021/08/25 21:59:59+00,Packard Creek,42.8553,-123.2365,Douglas,US,OR,24,8,Aug
2,Lightning,2021/07/25 22:38:41+00,2021/07/29 18:00:00+00,JOES,44.36741,-116.1707,Gem,US,ID,4,7,Jul
0,Undetermined,2021/08/05 22:41:00+00,2021/08/11 18:45:00+00,Youngwolf ,47.41062,-94.64976,Beltrami,US,MN,6,8,Aug
0,Cause not found,2021/07/26 22:40:33+00,2021/09/21 15:59:59+00,Slowfoot,47.93078,-91.39667,Lake,US,MN,57,7,Jul
100,Cause not found,2021/07/28 22:54:00+00,2021/08/26 00:00:00+00,Board Range,41.70895,-113.3494,Box Elder,US,UT,28,7,Jul
0,Lightning,2021/08/06 04:56:00+00,2021/08/14 15:59:59+00,Mill Canyon,41.78,-111.347667,Rich,US,UT,8,8,Aug
23,Lightning,2021/08/03 20:56:42+00,2021/08/16 18:17:00+00,Little Granite,43.2961,-110.5157,Teton,US,WY,13,8,Aug
13,Utilities,2021/08/02 00:43:59+00,2021/08/02 05:00:00+00,Pennel Oil - Fallon,46.43594,-104.273,Fallon,US,MT,0,8,Aug
5,Lightning,2021/07/20 19:26:00+00,2021/07/28 15:30:00+00,Buckskin,37.0705,-112.5373,Kane,US,UT,8,7,Jul
3,Lightning,2021/08/06 18:10:08+00,2021/08/12 19:44:00+00,DAMONS,41.55329,-121.1874,Modoc,US,CA,6,8,Aug
161,Cause not found,2021/08/04 02:25:00+00,2021/09/11 23:45:59+00,MOE CANYON,47.75833,-120.3905,Chelan,US,WA,39,8,Aug
0,Other Human Cause,2021/04/04 22:53:00+00,2021/05/13 15:13:00+00,Greer Grade MM5,46.39128,-116.1636,Clearwater,US,ID,39,4,Apr
509,Cause not found,2021/08/05 18:04:59+00,2021/08/20 16:30:00+00,Sharp Tail,47.693,-108.327583,Phillips,US,MT,15,8,Aug
0,Equipment,2021/06/25 19:01:00+00,2021/06/26 20:57:00+00,Carlson,47.01527,-94.14886,Cass,US,MN,1,6,Jun
1,Lightning,2021/08/06 22:08:49+00,2021/08/07 18:00:00+00,6 MILE BASIN,43.7991,-104.3937,Weston,US,WY,1,8,Aug
0,Lightning,2021/08/06 19:04:08+00,2021/08/09 18:26:00+00,Sturdevant springs,45.17068,-119.0625,Umatilla,US,OR,3,8,Aug
1,Equipment,2021/07/26 22:46:00+00,2021/08/06 00:59:59+00,Quarter Circle,40.95809,-117.767167,Humboldt,US,NV,10,7,Jul
5,Lightning,2021/08/05 22:40:00+00,2021/08/13 18:59:59+00,RIVER CANYON ,41.95031,-105.3773,Albany,US,WY,8,8,Aug
1,Cause not found,2021/08/07 18:55:49+00,2021/08/11 15:30:00+00,SNOW,41.00778,-122.8944,Trinity,US,CA,4,8,Aug
14,Lightning,2021/08/07 22:05:00+00,2021/08/13 18:35:00+00,Bennett Canyon,43.6373,-103.9761,Custer,US,SD,6,8,Aug
143,Lightning,2021/08/06 20:44:55+00,2021/09/18 19:41:00+00,Spring Creek,45.40093,-118.3349,Union,US,OR,43,8,Aug
0,Lightning,2021/08/03 03:46:59+00,2021/08/21 01:52:00+00,Shively Overlook,42.87268,-123.1666,Douglas,US,OR,18,8,Aug
0,Lightning,2021/08/02 00:55:00+00,2021/09/14 23:27:00+00,Russell Creek,42.83888,-123.21918,Douglas,US,OR,44,8,Aug
1,Equipment,2021/08/03 21:53:00+00,2021/08/08 23:55:00+00,NILES,41.2918,-120.9399,Modoc,US,CA,5,8,Aug
0,Undetermined,2021/08/05 20:48:14+00,2021/08/05 21:30:00+00,WATER,33.923758,-116.640528,Riverside,US,CA,0,8,Aug
2,Lightning,2021/08/06 22:50:20+00,2021/08/08 19:44:59+00,Antelope,43.04379,-104.0082,Fall River,US,SD,2,8,Aug
8315,Lightning,2021/08/08 05:25:00+00,2021/08/20 00:30:00+00,Trout Creek,45.50793,-109.6428,Stillwater,US,MT,12,8,Aug
11,Other Human Cause,2021/08/08 01:21:59+00,2021/08/10 18:00:00+00,LILGEM,43.84963,-116.4364,Gem,US,ID,3,8,Aug
105,Lightning,2021/07/31 23:42:59+00,2021/08/12 17:24:00+00,Cow,47.817,-109.202,Blaine,US,MT,12,7,Jul
9,Lightning,2021/07/07 22:30:04+00,2021/07/13 21:14:59+00,WARM ,44.2528,-115.3248,Boise,US,ID,6,7,Jul
49,Utilities,2021/08/09 04:15:59+00,2021/08/17 18:04:00+00,North Delle ,40.818333,-112.908,Tooele,US,UT,9,8,Aug
0,Lightning,2021/08/03 00:19:42+00,2021/08/14 20:03:59+00,Magpie,44.02665,-118.8048,Harney,US,OR,12,8,Aug
17,Lightning,2021/07/28 23:16:00+00,2021/08/04 17:00:00+00,Puddles,40.82658,-112.9413,Tooele,US,UT,7,7,Jul
133,Lightning,2021/08/09 03:10:00+00,2021/09/01 14:00:00+00,Broken Arrow,47.71127,-106.1014,McCone,US,MT,23,8,Aug
0,Lightning,2021/05/26 00:57:00+00,2021/06/05 14:00:00+00,Deer Creek,43.42059,-114.7276,Camas,US,ID,11,5,May
1,Incendiary,2021/08/03 19:40:00+00,2021/08/10 19:23:00+00,Big Creek 1,48.32077,-116.8411,Bonner,US,ID,7,8,Aug
2197,Lightning,2021/08/06 05:19:00+00,2021/08/16 00:00:00+00,Bruneau,42.86184,-115.7369,Owyhee,US,ID,10,8,Aug
0,Lightning,2021/08/06 20:34:21+00,2021/08/07 13:44:59+00,Bull Corral ,44.53682,-116.201,Adams,US,ID,1,8,Aug
0,Lightning,2021/08/07 18:09:38+00,2021/08/08 20:48:00+00,Hitt,44.60919,-116.908,Washington,US,ID,1,8,Aug
0,Lightning,2021/08/02 19:39:26+00,2021/08/03 14:55:00+00,TIMBER ,44.05841,-115.94,Boise,US,ID,1,8,Aug
1,Lightning,2021/08/09 19:25:00+00,2021/08/17 16:30:00+00,HANSON DRAW,43.72911,-105.315,Campbell,US,WY,8,8,Aug
5,Lightning,2021/08/06 03:57:00+00,2021/08/17 18:49:59+00,Red Devil,43.53677,-114.2944,Blaine,US,ID,12,8,Aug
4,Equipment,2021/08/03 22:50:00+00,2021/08/14 03:00:00+00,Pasadena Rd,42.96449,-115.2127,Elmore,US,ID,10,8,Aug
0,Lightning,2021/08/05 04:31:59+00,2021/08/07 16:55:00+00,Sunset Carpenter,47.031283,-116.441217,Benewah,US,ID,2,8,Aug
117,Lightning,2021/08/07 21:46:59+00,2021/08/16 00:00:00+00,Sublette,42.5852,-112.1268,Bannock,US,ID,8,8,Aug
0,Lightning,2021/08/04 00:17:00+00,2021/08/09 22:01:00+00,3 mile,42.52416,-118.9007,Harney,US,OR,6,8,Aug
2,Other Human Cause,2021/07/25 04:40:00+00,2021/07/30 21:49:59+00,ROCKY,43.6406,-116.0421,Boise,US,ID,6,7,Jul
1,Utilities,2021/08/05 20:10:00+00,2021/08/06 00:32:00+00,Powerline,40.862717,-116.921633,Lander,US,NV,0,8,Aug
1,Lightning,2021/08/06 03:24:00+00,2021/08/06 15:23:00+00,Town Creek Flat,41.125867,-114.6927,Elko,US,NV,0,8,Aug
0,Equipment,2021/08/06 04:39:00+00,2021/08/16 00:59:59+00,HWY 95 MM38B,41.49083,-117.7908,Humboldt,US,NV,10,8,Aug
0,Lightning,2021/08/03 22:34:59+00,2021/08/14 00:59:59+00,Stateline,41.97683,-117.6941,Humboldt,US,NV,10,8,Aug
13,Cause not found,2021/07/30 23:16:59+00,2021/08/01 17:15:00+00,Triple,40.756333,-115.7245,Elko,US,NV,2,7,Jul
0,Equipment,2021/07/25 22:04:00+00,2021/07/31 21:49:00+00,Gubsher Well,43.36339,-121.0631,Lake,US,OR,6,7,Jul
0,Debris/Open Burning,2021/08/09 15:56:00+00,2021/08/10 16:18:00+00,Bay,47.41062,-94.64993,Cass,US,MN,1,8,Aug
0,Camping,2021/06/20 06:38:53+00,2021/06/21 20:00:00+00,LAGO,34.66468,-118.7619,Los Angeles,US,CA,2,6,Jun
0,Lightning,2021/07/28 13:44:59+00,2021/07/28 13:44:59+00,Lone Cedar,42.16825,-113.9558,Cassia,US,ID,0,7,Jul
0,Lightning,2021/08/06 16:52:30+00,2021/08/09 21:59:59+00,NORTH FORK,48.5782,-117.3812,Pend Oreille,US,WA,3,8,Aug
185,Cause not found,2021/08/04 09:46:00+00,2021/08/31 18:58:00+00,Johnson Lake,48.18623,-118.9814,Okanogan,US,WA,27,8,Aug
0,Lightning,2021/08/04 18:32:33+00,2021/08/05 01:15:00+00,NORTH LARAMIE,42.20627,-105.3469,Albany,US,WY,0,8,Aug
98,Equipment,2021/08/02 22:59:00+00,2021/09/09 19:50:59+00,McCarty CA,44.50461,-100.3505,Sully,US,SD,38,8,Aug
310,Cause not found,2021/08/06 17:18:55+00,2021/08/23 22:36:00+00,HOLE IN THE GROUND 0778 NE,43.42522,-121.1646,Lake,US,OR,17,8,Aug
2565,Cause not found,2021/08/02 20:42:00+00,2021/09/20 22:30:00+00,Whipple Camp,43.78168,-101.0905,Mellette,US,SD,49,8,Aug
31,Equipment,2021/08/02 16:01:00+00,2021/08/06 18:22:00+00,South Fork 1-5,43.29852,-103.8666,Fall River,US,SD,4,8,Aug
2,Railroad,2021/08/03 22:23:39+00,2021/08/06 21:28:18+00,Nenana Rail,64.539623,-149.082154,Yukon-Koyukuk,US,AK,3,8,Aug
3,Railroad,2021/08/05 19:44:59+00,2021/08/05 23:15:00+00,Baseline,42.91339,-115.0686,Elmore,US,ID,0,8,Aug
0,Other Human Cause,2021/05/09 22:20:00+00,2021/05/10 16:28:59+00,Portage Lake,47.34847,-94.32085,Cass,US,MN,1,5,May
2,Cause not found,2021/04/10 23:16:00+00,2021/06/04 20:00:00+00,WALNUT,33.11753,-110.9726,Pinal,US,AZ,55,4,Apr
0,Undetermined,2021/05/04 05:00:00+00,2021/05/07 20:00:00+00,Salt Bush,34.08668,-114.3317,La Paz,US,AZ,4,5,May
0,Lightning,2021/07/06 19:57:00+00,2021/08/10 18:00:00+00,Canyon Mountain,45.4252,-112.8581,Beaverhead,US,MT,35,7,Jul
0,Other Human Cause,2021/07/02 00:09:00+00,2021/07/06 16:17:00+00,Dalton,44.22175,-103.4982,Lawrence,US,SD,5,7,Jul
21,Cause not found,2021/06/28 20:57:00+00,2021/07/17 04:12:59+00,TURTLE,31.80718,-109.3359,Graham,US,AZ,18,6,Jun
0,Lightning,2021/07/07 13:05:00+00,2021/07/21 15:13:00+00,Ahsahka Face,46.49783,-116.2978,Clearwater,US,ID,14,7,Jul
0,Other Human Cause,2021/05/26 23:50:00+00,2021/06/13 15:13:00+00,Ahsahka Railine,45.84729,-116.3039,Clearwater,US,ID,18,5,May
0,Lightning,2021/08/05 20:21:00+00,2021/08/21 01:52:00+00,Headwaters,42.8723,-123.1927,Douglas,US,OR,15,8,Aug
0,Cause not found,2021/08/07 14:47:00+00,2021/08/09 21:08:00+00,Big Rice,47.753056,-92.472222,St. Louis,US,MN,2,8,Aug
2,Other Human Cause,2021/04/02 22:50:00+00,2021/04/11 19:30:00+00,Pinewood ,43.45897,-85.64931,Newaygo,US,MI,9,4,Apr
0,Lightning,2021/08/06 20:05:44+00,2021/08/12 19:50:00+00,Rim Rock,44.56963,-104.4068,Crook,US,WY,6,8,Aug
13,Lightning,2021/08/06 20:11:20+00,2021/08/10 21:29:00+00,Ben Ross ,44.52274,-116.4466,Adams,US,ID,4,8,Aug
0,Camping,2021/01/08 17:34:00+00,2021/01/09 01:30:00+00,La Posa North,33.65729,-114.2062,La Paz,US,AZ,0,1,Jan
0,Lightning,2021/08/01 02:06:00+00,2021/08/03 15:13:00+00,Viewpoint,46.5253,-116.3055,Clearwater,US,ID,3,8,Aug
0,Lightning,2021/08/01 02:53:00+00,2021/08/31 15:13:00+00,North Cedar,46.617833,-116.4146,Clearwater,US,ID,30,8,Aug
0,Lightning,2021/08/10 22:17:44+00,2021/08/19 16:57:59+00,Ole,47.98156,-92.00119,St. Louis,US,MN,9,8,Aug
0,Lightning,2021/08/01 04:05:00+00,2021/08/13 15:13:00+00,Red Willow,46.62252,-116.4035,Clearwater,US,ID,12,8,Aug
3,Other Human Cause,2021/07/15 23:09:00+00,2021/08/31 15:13:00+00,Mason,46.48284,-116.2997,Clearwater,US,ID,47,7,Jul
48,Lightning,2021/08/10 21:26:00+00,2021/09/25 20:53:00+00,SMITH ,44.21486,-115.7281,Boise,US,ID,46,8,Aug
1,Other Human Cause,2021/07/30 22:57:00+00,2021/08/06 17:47:00+00,Rogers,48.01096,-116.6399,Bonner,US,ID,7,7,Jul
0,Incendiary,2021/08/02 11:48:00+00,2021/08/05 20:24:00+00,Cadillac 1,48.15165,-116.7555,Bonner,US,ID,3,8,Aug
0,Incendiary,2021/08/02 06:38:00+00,2021/08/04 21:30:00+00,Cadillac 2,48.0789,-116.9523,Bonner,US,ID,3,8,Aug
1,Utilities,2021/07/22 05:22:00+00,2021/07/22 08:00:00+00,Harr - Fallon,46.53194,-104.23,Fallon,US,MT,0,7,Jul
9,Equipment,2021/07/05 13:24:00+00,2021/07/05 17:00:00+00,Big Hill - Fallon,46.54094,-104.07,Fallon,US,MT,0,7,Jul
399,Other Human Cause,2021/08/11 00:22:00+00,2021/09/24 18:14:00+00,JENKINS,44.67319,-105.2979,Campbell,US,WY,45,8,Aug
96,Firearms/Weapons,2021/08/05 00:40:00+00,2021/09/24 18:00:00+00,Delta Creek 10,63.94714,-146.4486,Southeast Fairbanks,US,AK,51,8,Aug
2,Firearms/Weapons,2021/08/10 18:06:00+00,2021/08/25 17:00:00+00,Delta Creek 11,63.94817,-146.4394,Southeast Fairbanks,US,AK,15,8,Aug
10,Cause not found,2021/08/03 23:35:59+00,2021/08/25 17:00:00+00,Delta Creek 8,63.9542,-146.2867,Southeast Fairbanks,US,AK,22,8,Aug
19,Firearms/Weapons,2021/08/03 23:42:00+00,2021/08/25 17:00:00+00,Delta Creek 9,63.95375,-146.2858,Southeast Fairbanks,US,AK,22,8,Aug
9,Camping,2021/08/11 22:31:59+00,2021/08/13 18:25:00+00,Bambi,32.60643,-116.6119,San Diego,US,CA,2,8,Aug
8,Other Human Cause,2021/08/11 20:16:00+00,2021/09/02 22:55:00+00,Sunshine Bench ,40.410433,-109.367217,Uintah,US,UT,22,8,Aug
5,Equipment,2021/07/05 23:00:00+00,2021/07/06 01:30:00+00,Beaver Slide - Fallon,46.58394,-104.1089,Fallon,US,MT,0,7,Jul
2,Utilities,2021/08/02 01:36:00+00,2021/08/02 03:59:59+00,Antelope Butte - Fallon,46.41694,-104.27,Fallon,US,MT,0,8,Aug
70,Lightning,2021/08/05 16:52:00+00,2021/09/03 01:17:00+00,Big Boulder,64.95992,-141.4489,Southeast Fairbanks,US,AK,28,8,Aug
0,Undetermined,2021/08/06 18:08:00+00,2021/08/11 18:59:59+00,Summit,43.4921,-120.5658,Klamath,US,OR,5,8,Aug
0,Lightning,2021/08/01 23:09:46+00,2021/08/09 21:14:00+00,Desert Creek,43.02999,-121.9928,Klamath,US,OR,8,8,Aug
0,Undetermined,2021/08/05 22:33:00+00,2021/08/09 20:10:00+00,Tiny,43.09458,-122.0085,Klamath,US,OR,4,8,Aug
13,Lightning,2021/08/01 22:36:36+00,2021/08/05 14:45:00+00,Long Tom,45.45166,-115.8898,Idaho,US,ID,4,8,Aug
51,Lightning,2021/07/05 22:57:27+00,2021/07/06 05:00:00+00,Tobin - Fallon,46.63789,-104.3629,Fallon,US,MT,0,7,Jul
0,Undetermined,2021/08/02 20:08:00+00,2021/08/08 20:29:59+00,Chicago,44.4693,-104.0432,Crook,US,WY,6,8,Aug
0,Lightning,2021/08/09 17:49:20+00,2021/08/16 22:34:00+00,Hart,39.7504,-121.1474,Plumas,US,CA,7,8,Aug
23,Lightning,2021/08/06 19:20:51+00,2021/08/23 21:48:00+00,LAKIN,41.35511,-121.6074,Siskiyou,US,CA,17,8,Aug
0,Lightning,2021/08/03 21:57:56+00,2021/08/08 21:04:00+00,INDIAN PEAK ,42.11324,-105.6093,Albany,US,WY,5,8,Aug
0,Cause not found,2021/08/08 16:07:00+00,2021/08/13 20:00:59+00,Brimwell,43.10904,-120.1609,Lake,US,OR,5,8,Aug
1,Lightning,2021/08/06 14:04:29+00,2021/08/10 23:42:59+00,Pearl,45.09516,-116.0447,Valley,US,ID,4,8,Aug
1,Other Human Cause,2021/08/05 23:57:28+00,2021/08/09 21:26:35+00,Ringler,61.8448,-150.7497,Matanuska-Susitna,US,AK,4,8,Aug
79,Other Natural Cause,2021/08/02 00:24:00+00,2021/08/18 14:00:00+00,Rough Creek,45.06501,-105.9251,Powder River,US,MT,17,8,Aug
0,Other Human Cause,2021/08/12 20:19:00+00,2021/08/13 22:44:59+00,RIM LAKE,41.70177,-107.2826,Carbon,US,WY,1,8,Aug
123,Lightning,2021/06/18 09:17:00+00,2021/07/21 21:20:00+00,MOUNTAIN ,36.09662,-118.7427,Tulare,US,CA,34,6,Jun
2,Cause not found,2021/08/11 14:54:00+00,2021/08/23 23:39:00+00,LOWER SMITH CANYON,46.25155,-119.0085,Franklin,US,WA,12,8,Aug
1,Equipment,2021/08/12 22:02:48+00,2021/08/13 00:30:00+00,Unicorn - Richland,47.57794,-104.255,Richland,US,MT,0,8,Aug
0,Equipment,2021/08/09 00:49:00+00,2021/08/09 02:00:00+00,Rattlesnake South - Fallon,46.56894,-104.229,Fallon,US,MT,0,8,Aug
0,Equipment,2021/08/09 00:51:00+00,2021/08/09 03:00:00+00,Rattlesnake North - Fallon,46.56994,-104.229,Fallon,US,MT,0,8,Aug
0,Cause not found,2021/07/10 01:07:25+00,2021/07/22 14:51:59+00,Berge Peak,47.19911,-115.3252,Shoshone,US,ID,13,7,Jul
0,Lightning,2021/07/30 21:46:00+00,2021/07/31 18:40:00+00,DEVILS GATE,42.45295,-107.2164,Natrona,US,WY,1,7,Jul
